CustomerId,Name1,Name2,ORT01,PSTLZ,REG10,TELF1,Bnd,Crush,Flang,Flar,Flatt,HydrDate,HydrTest,HydrUnit,IsSpec,Maktx,Matnr,NoOfTubes,Thickness,Width,CastNo,DelNo,FinLot,Matnr,RmCertDate,RmCertNo,Al,c,CastNo,Charge,ChargeVal,DelNo,ET,Elon,Elon1,FinLot,InvDate,InvNo,MetalTemp,Mn,P,s,SalItem,SalNo,Si,Tst,Yst
0000130164,PUNJAB JANTA TUBE WELL BORING CO- L,CHOWK KARIMPURA,LUDHIANA,141001,,0,NA,NA,NA,SATISFACTORY,SATISFACTORY,20220224,110,kg/cm2,BS 3059:1987 PT 1 ERW 320,63.50 mm OD X3.660 mm THK X5.000 M.Fin Cut,000000000000234544,0360,3.500 mm,1000.00 mm,T51218,0901337786,1C28C34,000000000000234544,20211130,0900911229,,0.045,T51218,1C28C3018,22,0901337786,,40.000,42.000,1C28C34,25.02.2022,4430191147,,0.430,0.017,0.003,000007,9515920860,0.012,345.000,268.000
0000130164,PUNJAB JANTA TUBE WELL BORING CO- L,CHOWK KARIMPURA,LUDHIANA,141001,,0,NA,NA,NA,SATISFACTORY,SATISFACTORY,20220224,110,kg/cm2,BS 3059:1987 PT 1 ERW 320,63.50 mm OD X3.660 mm THK X5.000 M.Fin Cut,000000000000234544,0360,3.500 mm,1000.00 mm,V63070,0901337786,2203B36,000000000000234544,20211118,0900865104,,0.058,V63070,2203B3009,15,0901337786,,36.000,38.000,2203B36,25.02.2022,4430191147,,0.417,0.020,0.006,000007,9515920860,0.007,354.000,278.000
0000130164,PUNJAB JANTA TUBE WELL BORING CO- L,CHOWK KARIMPURA,LUDHIANA,141001,,0,NA,NA,NA,SATISFACTORY,SATISFACTORY,20220224,110,kg/cm2,BS 3059:1987 PT 1 ERW 320,63.50 mm OD X3.660 mm THK X5.000 M.Fin Cut,000000000000234544,0360,3.500 mm,1000.00 mm,V63070,0901337786,2203B36,000000000000234544,20211118,0900865104,,0.058,V63070,2203B3009,15,0901337786,,38.000,40.000,2203B36,25.02.2022,4430191147,,0.417,0.020,0.006,000007,9515920860,0.007,350.000,277.000
0000130164,PUNJAB JANTA TUBE WELL BORING CO- L,CHOWK KARIMPURA,LUDHIANA,141001,,0,NA,NA,NA,SATISFACTORY,SATISFACTORY,20220224,110,kg/cm2,BS 3059:1987 PT 1 ERW 320,63.50 mm OD X3.660 mm THK X4.350 M.Fin Cut,000000000001211852,0070,3.500 mm,1325.00 mm,A151120,0901337786,2220A33,000000000001211852,20220116,0901123128,,0.056,A151120,2220A3012,35,0901337786,,34.000,36.000,2220A33,25.02.2022,4430191147,,0.413,0.020,0.011,000009,9515920860,0.010,359.000,281.000
0000130164,PUNJAB JANTA TUBE WELL BORING CO- L,CHOWK KARIMPURA,LUDHIANA,141001,,0,NA,NA,NA,SATISFACTORY,SATISFACTORY,20220224,110,kg/cm2,BS 3059:1987 PT 1 ERW 320,63.50 mm OD X3.660 mm THK X4.350 M.Fin Cut,000000000001211852,0070,3.500 mm,1325.00 mm,A151120,0901337786,2220A33,000000000001211852,20220116,0901123128,,0.056,A151120,2220A3012,35,0901337786,,32.000,34.000,2220A33,25.02.2022,4430191147,,0.413,0.020,0.011,000009,9515920860,0.010,366.000,289.000
0000130164,PUNJAB JANTA TUBE WELL BORING CO- L,CHOWK KARIMPURA,LUDHIANA,141001,,0,NA,NA,NA,SATISFACTORY,SATISFACTORY,20220224,110,kg/cm2,BS 3059:1987 PT 1 ERW 320,63.50 mm OD X3.660 mm THK X5.000 M.Fin Cut,000000000000234544,0060,3.500 mm,1365.00 mm,T53212,0901337786,2118B49,000000000000234544,20211223,0901009288,,0.050,T53212,2118B4023,13,0901337786,,42.000,44.000,2118B49,25.02.2022,4430191147,,0.430,0.019,0.003,000011,9515920860,0.011,340.000,264.000
0000130164,PUNJAB JANTA TUBE WELL BORING CO- L,CHOWK KARIMPURA,LUDHIANA,141001,,0,NA,NA,NA,SATISFACTORY,SATISFACTORY,20220224,110,kg/cm2,BS 3059:1987 PT 1 ERW 320,63.50 mm OD X3.660 mm THK X5.000 M.Fin Cut,000000000000234544,0060,3.500 mm,1365.00 mm,T53212,0901337786,2118B49,000000000000234544,20211223,0901009288,,0.050,T53212,2118B4023,13,0901337786,,40.000,42.000,2118B49,25.02.2022,4430191147,,0.430,0.019,0.003,000011,9515920860,0.011,344.000,268.000
0000130164,PUNJAB JANTA TUBE WELL BORING CO- L,CHOWK KARIMPURA,LUDHIANA,141001,,0,NA,NA,NA,SATISFACTORY,SATISFACTORY,20220224,110,kg/cm2,BS 3059:1987 PT 1 ERW 320,63.50 mm OD X3.660 mm THK X5.000 M.Fin Cut,000000000000234544,0060,3.500 mm,1365.00 mm,V62212,0901337786,1B17C31,000000000000234544,20211028,0900785550,,0.052,V62212,1B17C3002,5,0901337786,,36.000,38.000,1B17C31,25.02.2022,4430191147,,0.315,0.018,0.011,000011,9515920860,0.008,351.000,274.000
0000130164,PUNJAB JANTA TUBE WELL BORING CO- L,CHOWK KARIMPURA,LUDHIANA,141001,,0,NA,NA,NA,SATISFACTORY,SATISFACTORY,20220224,110,kg/cm2,BS 3059:1987 PT 1 ERW 320,63.50 mm OD X3.660 mm THK X5.000 M.Fin Cut,000000000000234544,0060,3.500 mm,1365.00 mm,V62212,0901337786,1B17C31,000000000000234544,20211028,0900785550,,0.052,V62212,1B17C3002,10,0901337786,,38.000,40.000,1B17C31,25.02.2022,4430191147,,0.315,0.018,0.011,000011,9515920860,0.008,348.000,271.000
0000130164,PUNJAB JANTA TUBE WELL BORING CO- L,CHOWK KARIMPURA,LUDHIANA,141001,,0,NA,NA,NA,SATISFACTORY,SATISFACTORY,20220224,110,kg/cm2,BS 3059:1987 PT 1 ERW 320,63.50 mm OD X3.660 mm THK X5.000 M.Fin Cut,000000000000234544,0060,3.500 mm,1365.00 mm,T53240,0901337786,1C16B44,000000000000234544,20211206,0900930534,,0.053,T53240,1C16B4019,7,0901337786,,32.000,34.000,1C16B44,25.02.2022,4430191147,,0.429,0.016,0.004,000011,9515920860,0.010,358.000,282.000
0000130164,PUNJAB JANTA TUBE WELL BORING CO- L,CHOWK KARIMPURA,LUDHIANA,141001,,0,NA,NA,NA,SATISFACTORY,SATISFACTORY,20220224,110,kg/cm2,BS 3059:1987 PT 1 ERW 320,63.50 mm OD X3.660 mm THK X5.000 M.Fin Cut,000000000000234544,0060,3.500 mm,1365.00 mm,T53240,0901337786,1C16B44,000000000000234544,20211206,0900930534,,0.053,T53240,1C16B4019,6,0901337786,,34.000,36.000,1C16B44,25.02.2022,4430191147,,0.429,0.016,0.004,000011,9515920860,0.010,355.000,279.000
0000130164,PUNJAB JANTA TUBE WELL BORING CO- L,CHOWK KARIMPURA,LUDHIANA,141001,,0,NA,NA,NA,SATISFACTORY,SATISFACTORY,20220224,110,kg/cm2,BS 3059:1987 PT 1 ERW 320,63.50 mm OD X3.660 mm THK X5.000 M.Fin Cut,000000000000234544,0060,3.500 mm,1365.00 mm,T51218,0901337786,1C28C34,000000000000234544,20211130,0900911229,,0.045,T51218,1C28C3018,3,0901337786,,40.000,42.000,1C28C34,25.02.2022,4430191147,,0.430,0.017,0.003,000011,9515920860,0.012,345.000,268.000
0000130164,PUNJAB JANTA TUBE WELL BORING CO- L,CHOWK KARIMPURA,LUDHIANA,141001,,0,NA,NA,NA,SATISFACTORY,SATISFACTORY,20220224,110,kg/cm2,BS 3059:1987 PT 1 ERW 320,63.50 mm OD X3.660 mm THK X5.000 M.Fin Cut,000000000000234544,0060,3.500 mm,1365.00 mm,T51218,0901337786,1C28C34,000000000000234544,20211130,0900911229,,0.045,T51218,1C28C3018,3,0901337786,,38.000,40.000,1C28C34,25.02.2022,4430191147,,0.430,0.017,0.003,000011,9515920860,0.012,351.000,262.000
0000130164,PUNJAB JANTA TUBE WELL BORING CO- L,CHOWK KARIMPURA,LUDHIANA,141001,,0,NA,NA,NA,SATISFACTORY,SATISFACTORY,20220225,110,kg/cm2,BS 3059:1987 PT 1 ERW 320,63.50 mm OD X3.660 mm THK X4.000 M.Fin Cut,000000000000321918,0300,3.500 mm,1365.00 mm,T57108,0901344136,2220B33,000000000000321918,20220218,0901299190,,0.048,T57108,2220B3007,50,0901344136,,36.000,38.000,2220B33,26.02.2022,4430191163,,0.429,0.020,0.005,000008,9515920860,0.020,365.000,293.000
0000130164,PUNJAB JANTA TUBE WELL BORING CO- L,CHOWK KARIMPURA,LUDHIANA,141001,,0,NA,NA,NA,SATISFACTORY,SATISFACTORY,20220225,110,kg/cm2,BS 3059:1987 PT 1 ERW 320,63.50 mm OD X3.660 mm THK X4.000 M.Fin Cut,000000000000321918,0300,3.500 mm,1365.00 mm,T57108,0901344136,2220B33,000000000000321918,20220218,0901299190,,0.048,T57108,2220B3007,50,0901344136,,37.000,39.000,2220B33,26.02.2022,4430191163,,0.429,0.020,0.005,000008,9515920860,0.020,364.000,291.000
0000130164,PUNJAB JANTA TUBE WELL BORING CO- L,CHOWK KARIMPURA,LUDHIANA,141001,,0,NA,NA,NA,SATISFACTORY,SATISFACTORY,20220225,110,kg/cm2,BS 3059:1987 PT 1 ERW 320,63.50 mm OD X3.660 mm THK X4.000 M.Fin Cut,000000000000321918,0300,3.500 mm,1365.00 mm,T57108,0901344136,2220B33,000000000000321918,20220218,0901299190,,0.048,T57108,2220B3007,12,0901344136,,38.000,40.000,2220B33,26.02.2022,4430191163,,0.429,0.020,0.005,000008,9515920860,0.020,361.000,288.000
0000130164,PUNJAB JANTA TUBE WELL BORING CO- L,CHOWK KARIMPURA,LUDHIANA,141001,,0,NA,NA,NA,SATISFACTORY,SATISFACTORY,20220225,110,kg/cm2,BS 3059:1987 PT 1 ERW 320,63.50 mm OD X3.660 mm THK X4.000 M.Fin Cut,000000000000321918,0300,3.500 mm,1365.00 mm,A151120,0901344136,2220A33,000000000000321918,20220116,0901123128,,0.056,A151120,2220A3013,50,0901344136,,40.000,42.000,2220A33,26.02.2022,4430191163,,0.413,0.020,0.011,000008,9515920860,0.010,340.000,259.000
0000130164,PUNJAB JANTA TUBE WELL BORING CO- L,CHOWK KARIMPURA,LUDHIANA,141001,,0,NA,NA,NA,SATISFACTORY,SATISFACTORY,20220225,110,kg/cm2,BS 3059:1987 PT 1 ERW 320,63.50 mm OD X3.660 mm THK X4.000 M.Fin Cut,000000000000321918,0300,3.500 mm,1365.00 mm,A151120,0901344136,2220A33,000000000000321918,20220116,0901123128,,0.056,A151120,2220A3013,46,0901344136,,39.000,41.000,2220A33,26.02.2022,4430191163,,0.413,0.020,0.011,000008,9515920860,0.010,343.000,261.000
0000130164,PUNJAB JANTA TUBE WELL BORING CO- L,CHOWK KARIMPURA,LUDHIANA,141001,,0,NA,NA,NA,SATISFACTORY,SATISFACTORY,20220225,110,kg/cm2,BS 3059:1987 PT 1 ERW 320,63.50 mm OD X3.660 mm THK X4.000 M.Fin Cut,000000000000321918,0300,3.500 mm,1365.00 mm,T51321,0901344136,2220A32,000000000000321918,20211119,0900868573,,0.054,T51321,2220A3014,90,0901344136,,35.000,37.000,2220A32,26.02.2022,4430191163,,0.434,0.020,0.004,000008,9515920860,0.015,354.000,282.000
0000130164,PUNJAB JANTA TUBE WELL BORING CO- L,CHOWK KARIMPURA,LUDHIANA,141001,,0,NA,NA,NA,SATISFACTORY,SATISFACTORY,20220225,110,kg/cm2,BS 3059:1987 PT 1 ERW 320,63.50 mm OD X3.660 mm THK X4.000 M.Fin Cut,000000000000321918,0300,3.500 mm,1365.00 mm,T51321,0901344136,2220A32,000000000000321918,20211119,0900868573,,0.054,T51321,2220A3014,2,0901344136,,38.000,40.000,2220A32,26.02.2022,4430191163,,0.434,0.020,0.004,000008,9515920860,0.015,352.000,279.000
0000130164,PUNJAB JANTA TUBE WELL BORING CO- L,CHOWK KARIMPURA,LUDHIANA,141001,,0,NA,NA,NA,SATISFACTORY,SATISFACTORY,20220224,110,kg/cm2,BS 3059:1987 PT 1 ERW 320,63.50 mm OD X3.660 mm THK X5.000 M.Fin Cut,000000000000234544,0240,3.500 mm,1000.00 mm,V63070,0901344136,2219B32,000000000000234544,20211118,0900865104,,0.058,V63070,2219B3011,90,0901344136,,39.000,41.000,2219B32,26.02.2022,4430191163,,0.417,0.020,0.006,000011,9515920860,0.007,361.000,284.000
0000130164,PUNJAB JANTA TUBE WELL BORING CO- L,CHOWK KARIMPURA,LUDHIANA,141001,,0,NA,NA,NA,SATISFACTORY,SATISFACTORY,20220224,110,kg/cm2,BS 3059:1987 PT 1 ERW 320,63.50 mm OD X3.660 mm THK X5.000 M.Fin Cut,000000000000234544,0240,3.500 mm,1000.00 mm,V63070,0901344136,2219B32,000000000000234544,20211118,0900865104,,0.058,V63070,2219B3011,1,0901344136,,38.000,40.000,2219B32,26.02.2022,4430191163,,0.417,0.020,0.006,000011,9515920860,0.007,363.000,287.000
0000130164,PUNJAB JANTA TUBE WELL BORING CO- L,CHOWK KARIMPURA,LUDHIANA,141001,,0,NA,NA,NA,SATISFACTORY,SATISFACTORY,20220224,110,kg/cm2,BS 3059:1987 PT 1 ERW 320,63.50 mm OD X3.660 mm THK X5.000 M.Fin Cut,000000000000234544,0240,3.500 mm,1000.00 mm,V63066,0901344136,2219B31,000000000000234544,20211201,0900917528,,0.053,V63066,2219B3012,50,0901344136,,39.000,41.000,2219B31,26.02.2022,4430191163,,0.430,0.028,0.008,000011,9515920860,0.009,358.000,282.000
0000130164,PUNJAB JANTA TUBE WELL BORING CO- L,CHOWK KARIMPURA,LUDHIANA,141001,,0,NA,NA,NA,SATISFACTORY,SATISFACTORY,20220224,110,kg/cm2,BS 3059:1987 PT 1 ERW 320,63.50 mm OD X3.660 mm THK X5.000 M.Fin Cut,000000000000234544,0240,3.500 mm,1000.00 mm,V63066,0901344136,2219B31,000000000000234544,20211201,0900917528,,0.053,V63066,2219B3012,50,0901344136,,37.000,39.000,2219B31,26.02.2022,4430191163,,0.430,0.028,0.008,000011,9515920860,0.009,360.000,284.000
0000130164,PUNJAB JANTA TUBE WELL BORING CO- L,CHOWK KARIMPURA,LUDHIANA,141001,,0,NA,NA,NA,SATISFACTORY,SATISFACTORY,20220224,110,kg/cm2,BS 3059:1987 PT 1 ERW 320,63.50 mm OD X3.660 mm THK X5.000 M.Fin Cut,000000000000234544,0240,3.500 mm,1000.00 mm,V63066,0901344136,2219B31,000000000000234544,20211201,0900917528,,0.053,V63066,2219B3003,49,0901344136,,44.000,46.000,2219B31,26.02.2022,4430191163,,0.430,0.028,0.008,000011,9515920860,0.009,336.000,260.000
0000130164,PUNJAB JANTA TUBE WELL BORING CO- L,CHOWK KARIMPURA,LUDHIANA,141001,,0,NA,NA,NA,SATISFACTORY,SATISFACTORY,20220219,110,kg/cm2,BS 3059:1987 PT 1 ERW 320,76.20 mm OD X3.660 mm THK X5.000 M.Fin Cut,000000000000233674,0200,3.500 mm,1000.00 mm,V63066,0901344136,2218C33,000000000000233674,20211119,0900868001,,0.053,V63066,2218C3009,50,0901344136,,41.000,43.000,2218C33,26.02.2022,4430191163,,0.430,0.028,0.008,000018,9515920860,0.009,336.000,270.000
0000130164,PUNJAB JANTA TUBE WELL BORING CO- L,CHOWK KARIMPURA,LUDHIANA,141001,,0,NA,NA,NA,SATISFACTORY,SATISFACTORY,20220219,110,kg/cm2,BS 3059:1987 PT 1 ERW 320,76.20 mm OD X3.660 mm THK X5.000 M.Fin Cut,000000000000233674,0200,3.500 mm,1000.00 mm,V63066,0901344136,2218C33,000000000000233674,20211119,0900868001,,0.053,V63066,2218C3008,50,0901344136,,40.000,42.000,2218C33,26.02.2022,4430191163,,0.430,0.028,0.008,000018,9515920860,0.009,340.000,271.000
0000130164,PUNJAB JANTA TUBE WELL BORING CO- L,CHOWK KARIMPURA,LUDHIANA,141001,,0,NA,NA,NA,SATISFACTORY,SATISFACTORY,20220219,110,kg/cm2,BS 3059:1987 PT 1 ERW 320,76.20 mm OD X3.660 mm THK X5.000 M.Fin Cut,000000000000233674,0200,3.500 mm,1000.00 mm,V63066,0901344136,2218C33,000000000000233674,20211119,0900868001,,0.053,V63066,2218C3010,100,0901344136,,41.000,43.000,2218C33,26.02.2022,4430191163,,0.430,0.028,0.008,000018,9515920860,0.009,341.000,271.000
0000129837,SOOR NEOGI COOMAR AND CO P LTD- CAL,"""39 , COLLEGE STREET""",KOLKATA,700073,,0,NA,NA,NA,SATISFACTORY,SATISFACTORY,20220223,110,kg/cm2,BS 3059:1987 PT 1 ERW 320,50.80 mm OD X3.660 mm THK X5.200 M.Fin Cut,000000000000235639,0070,3.500 mm,1500.00 mm,T52253,0901342919,2210A35,000000000000235639,20211115,0900850731,,0.050,T52253,2210A3009,50,0901342919,,41.000,37.000,2210A35,26.02.2022,4430191164,,0.427,0.020,0.004,000001,9515925742,0.014,356.000,283.000
0000129837,SOOR NEOGI COOMAR AND CO P LTD- CAL,"""39 , COLLEGE STREET""",KOLKATA,700073,,0,NA,NA,NA,SATISFACTORY,SATISFACTORY,20220223,110,kg/cm2,BS 3059:1987 PT 1 ERW 320,50.80 mm OD X3.660 mm THK X5.200 M.Fin Cut,000000000000235639,0070,3.500 mm,1500.00 mm,T52253,0901342919,2210A35,000000000000235639,20211115,0900850731,,0.050,T52253,2210A3009,20,0901342919,,42.000,38.000,2210A35,26.02.2022,4430191164,,0.427,0.020,0.004,000001,9515925742,0.014,355.000,281.000
0000129837,SOOR NEOGI COOMAR AND CO P LTD- CAL,"""39 , COLLEGE STREET""",KOLKATA,700073,,0,NA,NA,NA,SATISFACTORY,SATISFACTORY,20220226,110,kg/cm2,BS 3059:1987 PT 1 ERW 320,63.50 mm OD X3.660 mm THK X4.500 M.Fin Cut,000000000000234687,0400,3.500 mm,920.00 mm,T53917,0901342919,2220B32,000000000000234687,20220211,0901263061,,0.060,T53917,2220B3003,50,0901342919,,38.000,40.000,2220B32,26.02.2022,4430191164,,0.309,0.017,0.002,000002,9515925742,0.017,364.000,289.000
0000129837,SOOR NEOGI COOMAR AND CO P LTD- CAL,"""39 , COLLEGE STREET""",KOLKATA,700073,,0,NA,NA,NA,SATISFACTORY,SATISFACTORY,20220226,110,kg/cm2,BS 3059:1987 PT 1 ERW 320,63.50 mm OD X3.660 mm THK X4.500 M.Fin Cut,000000000000234687,0400,3.500 mm,920.00 mm,T53917,0901342919,2220B32,000000000000234687,20220211,0901263061,,0.060,T53917,2220B3003,50,0901342919,,37.000,39.000,2220B32,26.02.2022,4430191164,,0.309,0.017,0.002,000002,9515925742,0.017,367.000,292.000
0000129837,SOOR NEOGI COOMAR AND CO P LTD- CAL,"""39 , COLLEGE STREET""",KOLKATA,700073,,0,NA,NA,NA,SATISFACTORY,SATISFACTORY,20220226,110,kg/cm2,BS 3059:1987 PT 1 ERW 320,63.50 mm OD X3.660 mm THK X4.500 M.Fin Cut,000000000000234687,0400,3.500 mm,920.00 mm,T53917,0901342919,2220B32,000000000000234687,20220211,0901263061,,0.060,T53917,2220B3003,85,0901342919,,39.000,41.000,2220B32,26.02.2022,4430191164,,0.309,0.017,0.002,000002,9515925742,0.017,361.000,288.000
0000129837,SOOR NEOGI COOMAR AND CO P LTD- CAL,"""39 , COLLEGE STREET""",KOLKATA,700073,,0,NA,NA,NA,SATISFACTORY,SATISFACTORY,20220226,110,kg/cm2,BS 3059:1987 PT 1 ERW 320,63.50 mm OD X3.660 mm THK X4.500 M.Fin Cut,000000000000234687,0400,3.500 mm,920.00 mm,T57108,0901342919,2220B33,000000000000234687,20220218,0901299190,,0.048,T57108,2220B3005,50,0901342919,,38.000,40.000,2220B33,26.02.2022,4430191164,,0.429,0.020,0.005,000002,9515925742,0.020,369.000,295.000
0000129837,SOOR NEOGI COOMAR AND CO P LTD- CAL,"""39 , COLLEGE STREET""",KOLKATA,700073,,0,NA,NA,NA,SATISFACTORY,SATISFACTORY,20220226,110,kg/cm2,BS 3059:1987 PT 1 ERW 320,63.50 mm OD X3.660 mm THK X4.500 M.Fin Cut,000000000000234687,0400,3.500 mm,920.00 mm,T57108,0901342919,2220B33,000000000000234687,20220218,0901299190,,0.048,T57108,2220B3005,50,0901342919,,36.000,38.000,2220B33,26.02.2022,4430191164,,0.429,0.020,0.005,000002,9515925742,0.020,373.000,301.000
0000129837,SOOR NEOGI COOMAR AND CO P LTD- CAL,"""39 , COLLEGE STREET""",KOLKATA,700073,,0,NA,NA,NA,SATISFACTORY,SATISFACTORY,20220226,110,kg/cm2,BS 3059:1987 PT 1 ERW 320,63.50 mm OD X3.660 mm THK X4.500 M.Fin Cut,000000000000234687,0400,3.500 mm,920.00 mm,T57108,0901342919,2220B33,000000000000234687,20220218,0901299190,,0.048,T57108,2220B3005,100,0901342919,,37.000,39.000,2220B33,26.02.2022,4430191164,,0.429,0.020,0.005,000002,9515925742,0.020,371.000,299.000
0000129837,SOOR NEOGI COOMAR AND CO P LTD- CAL,"""39 , COLLEGE STREET""",KOLKATA,700073,,0,NA,NA,NA,SATISFACTORY,SATISFACTORY,20220226,110,kg/cm2,BS 3059:1987 PT 1 ERW 320,63.50 mm OD X3.660 mm THK X4.500 M.Fin Cut,000000000000234687,0400,3.500 mm,920.00 mm,T57108,0901342919,2220B33,000000000000234687,20220218,0901299190,,0.048,T57108,2220B3006,15,0901342919,,36.000,38.000,2220B33,26.02.2022,4430191164,,0.429,0.020,0.005,000002,9515925742,0.020,374.000,299.000
0000129837,SOOR NEOGI COOMAR AND CO P LTD- CAL,"""39 , COLLEGE STREET""",KOLKATA,700073,,0,NA,NA,NA,SATISFACTORY,SATISFACTORY,20220223,110,kg/cm2,BS 3059:1987 PT 1 ERW 320,69.85 mm OD X4.060 mm THK X6.100 M.Fin Cut,000000000000339538,0070,3.900 mm,1365.00 mm,V65767,0901342919,2213B41,000000000000339538,20220114,0901116034,,0.061,V65767,2213B4001,50,0901342919,,35.000,37.000,2213B41,26.02.2022,4430191164,,0.417,0.016,0.004,000001,9515940439,0.011,365.000,278.000
0000129837,SOOR NEOGI COOMAR AND CO P LTD- CAL,"""39 , COLLEGE STREET""",KOLKATA,700073,,0,NA,NA,NA,SATISFACTORY,SATISFACTORY,20220223,110,kg/cm2,BS 3059:1987 PT 1 ERW 320,69.85 mm OD X4.060 mm THK X6.100 M.Fin Cut,000000000000339538,0070,3.900 mm,1365.00 mm,V65767,0901342919,2213B41,000000000000339538,20220114,0901116034,,0.061,V65767,2213B4001,20,0901342919,,34.000,36.000,2213B41,26.02.2022,4430191164,,0.417,0.016,0.004,000001,9515940439,0.011,367.000,279.000
0000924047,J.N. GOPAL & CO. PRIVATE LIMITED,"3365/4, HAUZ QAZI,",DELHI JN,110041,,0,NA,NA,NA,SATISFACTORY,SATISFACTORY,20220223,110,kg/cm2,BS 3059:1987 PT 1 ERW 320,63.50 mm OD X3.660 mm THK X7.315 M.Fin Cut,000000000000235136,0150,3.500 mm,1325.00 mm,A151120,0901345147,2220A33,000000000000235136,20220116,0901123128,,0.056,A151120,2220A3018,60,0901345147,,41.000,43.000,2220A33,26.02.2022,4430191165,,0.413,0.020,0.011,000005,9515925699,0.010,348.000,273.000
0000924047,J.N. GOPAL & CO. PRIVATE LIMITED,"3365/4, HAUZ QAZI,",DELHI JN,110041,,0,NA,NA,NA,SATISFACTORY,SATISFACTORY,20220223,110,kg/cm2,BS 3059:1987 PT 1 ERW 320,63.50 mm OD X3.660 mm THK X7.315 M.Fin Cut,000000000000235136,0150,3.500 mm,1325.00 mm,A151120,0901345147,2220A33,000000000000235136,20220116,0901123128,,0.056,A151120,2220A3018,1,0901345147,,42.000,44.000,2220A33,26.02.2022,4430191165,,0.413,0.020,0.011,000005,9515925699,0.010,339.000,265.000
0000924047,J.N. GOPAL & CO. PRIVATE LIMITED,"3365/4, HAUZ QAZI,",DELHI JN,110041,,0,NA,NA,NA,SATISFACTORY,SATISFACTORY,20220223,110,kg/cm2,BS 3059:1987 PT 1 ERW 320,63.50 mm OD X3.660 mm THK X7.315 M.Fin Cut,000000000000235136,0150,3.500 mm,1325.00 mm,T57108,0901345147,2220A34,000000000000235136,20220218,0901299190,,0.048,T57108,2220A3016,80,0901345147,,37.000,39.000,2220A34,26.02.2022,4430191165,,0.429,0.020,0.005,000005,9515925699,0.020,376.000,302.000
0000924047,J.N. GOPAL & CO. PRIVATE LIMITED,"3365/4, HAUZ QAZI,",DELHI JN,110041,,0,NA,NA,NA,SATISFACTORY,SATISFACTORY,20220223,110,kg/cm2,BS 3059:1987 PT 1 ERW 320,63.50 mm OD X3.660 mm THK X7.315 M.Fin Cut,000000000000235136,0150,3.500 mm,1325.00 mm,T57108,0901345147,2220A34,000000000000235136,20220218,0901299190,,0.048,T57108,2220A3017,9,0901345147,,38.000,40.000,2220A34,26.02.2022,4430191165,,0.429,0.020,0.005,000005,9515925699,0.020,373.000,298.000
0000924047,J.N. GOPAL & CO. PRIVATE LIMITED,"3365/4, HAUZ QAZI,",DELHI JN,110041,,0,NA,NA,NA,SATISFACTORY,SATISFACTORY,20220224,110,kg/cm2,BS 3059:1987 PT 1 ERW 320,63.50 mm OD X3.660 mm THK X5.000 M.Fin Cut,000000000000233597,0100,3.500 mm,1000.00 mm,V63066,0901345146,2219B31,000000000000233597,20211201,0900917528,,0.053,V63066,2219B3008,50,0901345146,,37.000,39.000,2219B31,26.02.2022,4430191166,,0.430,0.028,0.008,000002,9515925699,0.009,383.000,308.000
0000924047,J.N. GOPAL & CO. PRIVATE LIMITED,"3365/4, HAUZ QAZI,",DELHI JN,110041,,0,NA,NA,NA,SATISFACTORY,SATISFACTORY,20220224,110,kg/cm2,BS 3059:1987 PT 1 ERW 320,63.50 mm OD X3.660 mm THK X5.000 M.Fin Cut,000000000000233597,0100,3.500 mm,1000.00 mm,V63066,0901345146,2219B31,000000000000233597,20211201,0900917528,,0.053,V63066,2219B3008,50,0901345146,,38.000,40.000,2219B31,26.02.2022,4430191166,,0.430,0.028,0.008,000002,9515925699,0.009,380.000,305.000
0000924047,J.N. GOPAL & CO. PRIVATE LIMITED,"3365/4, HAUZ QAZI,",DELHI JN,110041,,0,NA,NA,NA,SATISFACTORY,SATISFACTORY,20220225,110,kg/cm2,BS 3059:1987 PT 1 ERW 320,63.50 mm OD X3.660 mm THK X6.100 M.Fin Cut,000000000000325862,0269,3.500 mm,1365.00 mm,V65767,0901345146,2219C31,000000000000325862,20220112,0901103714,,0.061,V65767,2219C3003,50,0901345146,,43.000,41.000,2219C31,26.02.2022,4430191166,,0.417,0.016,0.004,000004,9515925699,0.011,347.000,270.000
0000924047,J.N. GOPAL & CO. PRIVATE LIMITED,"3365/4, HAUZ QAZI,",DELHI JN,110041,,0,NA,NA,NA,SATISFACTORY,SATISFACTORY,20220225,110,kg/cm2,BS 3059:1987 PT 1 ERW 320,63.50 mm OD X3.660 mm THK X6.100 M.Fin Cut,000000000000325862,0269,3.500 mm,1365.00 mm,V65767,0901345146,2219C31,000000000000325862,20220112,0901103714,,0.061,V65767,2219C3003,50,0901345146,,44.000,42.000,2219C31,26.02.2022,4430191166,,0.417,0.016,0.004,000004,9515925699,0.011,346.000,268.000
0000924047,J.N. GOPAL & CO. PRIVATE LIMITED,"3365/4, HAUZ QAZI,",DELHI JN,110041,,0,NA,NA,NA,SATISFACTORY,SATISFACTORY,20220225,110,kg/cm2,BS 3059:1987 PT 1 ERW 320,63.50 mm OD X3.660 mm THK X6.100 M.Fin Cut,000000000000325862,0269,3.500 mm,1365.00 mm,V65767,0901345146,2219C31,000000000000325862,20220112,0901103714,,0.061,V65767,2219C3003,74,0901345146,,45.000,43.000,2219C31,26.02.2022,4430191166,,0.417,0.016,0.004,000004,9515925699,0.011,342.000,266.000
