"event_id","aggregate_id","aggregate_type","resource_id","name","type","resource_path","organisation_id","parent_id","deal_type_id","deal_description","deal_status","resource_created_at","created_at","created_by","updated_at","updated_by","version"
"2551567",c7c0ad34-c4ba-4a8f-ac4c-d155c1e1de27,ResourceModel,c7c0ad34-c4ba-4a8f-ac4c-d155c1e1de27,HPS ADV Part 2A - July 2025.pdf,DATA_ROOM_FILE,b6becb93-4b72-4e45-9c12-e55508a29a1c.ddea4102-8ccc-4b58-b6e8-d706303b53c3.f90cf6f9-ea5a-403c-b19b-d44701a887ae.b042866f-35cb-4f4d-82ea-3358b035574f.6579ab37-5630-402e-bfe9-7de25cc6e363.6a23e2e1-6c7a-4e9d-9d70-bc412278bd42.c7c0ad34-c4ba-4a8f-ac4c-d155c1e1de27,b6becb93-4b72-4e45-9c12-e55508a29a1c,"6a23e2e1-6c7a-4e9d-9d70-bc412278bd42",,,,2025-08-29 07:11:05.509,2025-08-29 07:11:06.095,"6d95c757-c6e2-4bec-b7ce-4251b8becefb",2025-08-29 07:11:06.095,"6d95c757-c6e2-4bec-b7ce-4251b8becefb",9
,"7d3b3738-6d36-474e-8999-43e42a04eaa4",ResourceModel,"7d3b3738-6d36-474e-8999-43e42a04eaa4",TowerBrook VI - PCAP - Q2'25.pdf,DATA_ROOM_FILE,b6becb93-4b72-4e45-9c12-e55508a29a1c.ddea4102-8ccc-4b58-b6e8-d706303b53c3.381dfb07-4385-49db-b80f-24865a535afa.21fe86c0-4529-4548-90e6-dd754a4e0d12.4afb16f7-4b55-415c-9027-34846391cbd6.ec59cb11-1942-4a4f-b541-a4a0ac5ab4ba.6d258725-666c-4430-b367-db5ec40134ae.7d3b3738-6d36-474e-8999-43e42a04eaa4,b6becb93-4b72-4e45-9c12-e55508a29a1c,"6d258725-666c-4430-b367-db5ec40134ae",,,,2025-08-29 01:03:12.647,2025-08-29 01:03:13.115,"94c61d8b-51cc-4305-bc62-1e36858b2491",2025-08-29 07:26:22.073,"6d95c757-c6e2-4bec-b7ce-4251b8becefb",19
"2551651","8b2fd06d-7541-48c6-b648-ac2ac83d22dc",ResourceModel,"8b2fd06d-7541-48c6-b648-ac2ac83d22dc",Goldman Sachs Credit - Financial Report - Q2'25.pdf,DATA_ROOM_FILE,b6becb93-4b72-4e45-9c12-e55508a29a1c.ddea4102-8ccc-4b58-b6e8-d706303b53c3.f90cf6f9-ea5a-403c-b19b-d44701a887ae.c8a60951-5e7a-421f-9857-aea03d5b638b.c175dd25-4ac3-4149-95ef-4e5556cf2967.95c29afa-f013-4ecb-98dd-eb72e8e95a3a.06932160-d7a6-4099-8573-9d7a34b67af4.be03086e-c152-4bdb-8934-eedc4b2d6bba.8b2fd06d-7541-48c6-b648-ac2ac83d22dc,b6becb93-4b72-4e45-9c12-e55508a29a1c,be03086e-c152-4bdb-8934-eedc4b2d6bba,,,,2025-08-29 07:57:47.598,2025-08-29 07:57:48.233,"6d95c757-c6e2-4bec-b7ce-4251b8becefb",2025-08-29 07:57:48.233,"6d95c757-c6e2-4bec-b7ce-4251b8becefb",9
"2551785",c4793021-f030-45da-92dc-da68c57780b4,ResourceModel,c4793021-f030-45da-92dc-da68c57780b4,HPS Asset Value Lux Fund (USD) III SCSp_Distribution 08-28-2025_NewVest PD50 2023 Aggregator LP.json,DATA_ROOM_FILE,b6becb93-4b72-4e45-9c12-e55508a29a1c.ddea4102-8ccc-4b58-b6e8-d706303b53c3.f90cf6f9-ea5a-403c-b19b-d44701a887ae.b042866f-35cb-4f4d-82ea-3358b035574f.6579ab37-5630-402e-bfe9-7de25cc6e363.388e3161-123c-4f67-9a72-c32eec6377e2.dd989a60-4082-42d6-a875-6a7ba899311c.917db112-58fb-4354-94d7-e3c3a1588a4b.c4793021-f030-45da-92dc-da68c57780b4,b6becb93-4b72-4e45-9c12-e55508a29a1c,"917db112-58fb-4354-94d7-e3c3a1588a4b",,,,2025-08-29 09:37:41.493,2025-08-29 09:37:42.450,"81181a8a-f184-41da-b3a8-e91bc9724676",2025-08-29 09:38:57.248,"30a66f4b-d278-4d74-be02-2f98df165175",18
"2551839","70c3812d-60d2-4b6e-b7af-a941c7af5efa",ResourceModel,"70c3812d-60d2-4b6e-b7af-a941c7af5efa",HPS Asset Value Lux Fund (USD) III SCSp_Distribution 08-28-2025_NewVest PD50 2023 Aggregator LP_Artifact.xlsx,DATA_ROOM_FILE,b6becb93-4b72-4e45-9c12-e55508a29a1c.ddea4102-8ccc-4b58-b6e8-d706303b53c3.f90cf6f9-ea5a-403c-b19b-d44701a887ae.b042866f-35cb-4f4d-82ea-3358b035574f.6579ab37-5630-402e-bfe9-7de25cc6e363.388e3161-123c-4f67-9a72-c32eec6377e2.c91d31a7-c56e-45f4-99cc-0a4118b3d14f.2b6ff3fd-2e47-4563-8d09-956cc2b4d21a.70c3812d-60d2-4b6e-b7af-a941c7af5efa,b6becb93-4b72-4e45-9c12-e55508a29a1c,"2b6ff3fd-2e47-4563-8d09-956cc2b4d21a",,,,2025-08-29 09:38:24.508,2025-08-29 09:38:25.138,"30a66f4b-d278-4d74-be02-2f98df165175",2025-08-29 09:45:39.173,"30a66f4b-d278-4d74-be02-2f98df165175",19
"2814796","7fd50169-c17d-42aa-85a2-2d8dbe05ca05",ResourceModel,"7fd50169-c17d-42aa-85a2-2d8dbe05ca05",IM Call 9 TRFVI Legion 251008.pdf,DATA_ROOM_FILE,b6becb93-4b72-4e45-9c12-e55508a29a1c.ddea4102-8ccc-4b58-b6e8-d706303b53c3.381dfb07-4385-49db-b80f-24865a535afa.404bb42d-5d70-4d26-85a9-d01963f11e45.ca1111a7-5257-45ec-924d-aa93d64a7186.ca53ce29-c7a4-42ec-bdec-ceed2b74be7a.7fd50169-c17d-42aa-85a2-2d8dbe05ca05,b6becb93-4b72-4e45-9c12-e55508a29a1c,ca53ce29-c7a4-42ec-bdec-ceed2b74be7a,,,,2025-09-26 06:02:02.165,2025-09-26 06:02:03.118,"6d95c757-c6e2-4bec-b7ce-4251b8becefb",2025-09-26 06:02:03.118,"6d95c757-c6e2-4bec-b7ce-4251b8becefb",9
"2551842","19053969-f7f7-4593-ac46-c471aaf7364b",ResourceModel,"19053969-f7f7-4593-ac46-c471aaf7364b",HPS Asset Value Lux Fund (USD) III SCSp_Distribution 08-28-2025_NewVest PD50 2023 Aggregator LP_Raw Artifact.xlsx,DATA_ROOM_FILE,b6becb93-4b72-4e45-9c12-e55508a29a1c.ddea4102-8ccc-4b58-b6e8-d706303b53c3.f90cf6f9-ea5a-403c-b19b-d44701a887ae.b042866f-35cb-4f4d-82ea-3358b035574f.6579ab37-5630-402e-bfe9-7de25cc6e363.388e3161-123c-4f67-9a72-c32eec6377e2.bf7711c9-a62d-46bb-b949-c34fca9c93d3.e732660c-53f6-4661-a173-d50cd2b1468b.19053969-f7f7-4593-ac46-c471aaf7364b,b6becb93-4b72-4e45-9c12-e55508a29a1c,e732660c-53f6-4661-a173-d50cd2b1468b,,,,2025-08-29 09:38:25.624,2025-08-29 09:38:26.138,"30a66f4b-d278-4d74-be02-2f98df165175",2025-08-29 09:45:59.173,"30a66f4b-d278-4d74-be02-2f98df165175",18
"2551967","1501e0be-95cf-49ef-84f4-b41a76abbdb5",ResourceModel,"1501e0be-95cf-49ef-84f4-b41a76abbdb5",Bain Capital Asia Fund V LP_Distribution 08-29-2025_NewVest Vintage 2022 Aggregator PE50 LP_Artifact.xlsx,DATA_ROOM_FILE,b6becb93-4b72-4e45-9c12-e55508a29a1c.ddea4102-8ccc-4b58-b6e8-d706303b53c3.381dfb07-4385-49db-b80f-24865a535afa.b1ca1a05-6e8c-45d3-b1fc-2a3286c35890.330804c1-937e-4386-94b3-808d74bf4f44.7373f792-40f0-4b91-9783-31acd2c363bd.bcf4820a-0249-40c7-ad83-948cc29d7701.9b500329-fa8e-4cab-b459-8d708abdb754.1501e0be-95cf-49ef-84f4-b41a76abbdb5,b6becb93-4b72-4e45-9c12-e55508a29a1c,"9b500329-fa8e-4cab-b459-8d708abdb754",,,,2025-08-29 11:00:15.734,2025-08-29 11:00:16.140,"30a66f4b-d278-4d74-be02-2f98df165175",2025-08-29 11:15:01.211,"30a66f4b-d278-4d74-be02-2f98df165175",19
"2551970",a53aeecd-1f95-4170-b659-1e458f1eb48c,ResourceModel,a53aeecd-1f95-4170-b659-1e458f1eb48c,Bain Capital Asia Fund V LP_Distribution 08-29-2025_NewVest Vintage 2022 Aggregator PE50 LP_Raw Artifact.xlsx,DATA_ROOM_FILE,b6becb93-4b72-4e45-9c12-e55508a29a1c.ddea4102-8ccc-4b58-b6e8-d706303b53c3.381dfb07-4385-49db-b80f-24865a535afa.b1ca1a05-6e8c-45d3-b1fc-2a3286c35890.330804c1-937e-4386-94b3-808d74bf4f44.7373f792-40f0-4b91-9783-31acd2c363bd.a997b62c-ad63-4a33-8e97-cd4c13fbee7a.e2e5d204-6999-4d0b-b269-1950eb9e58da.a53aeecd-1f95-4170-b659-1e458f1eb48c,b6becb93-4b72-4e45-9c12-e55508a29a1c,e2e5d204-6999-4d0b-b269-1950eb9e58da,,,,2025-08-29 11:00:15.746,2025-08-29 11:00:16.161,"30a66f4b-d278-4d74-be02-2f98df165175",2025-08-29 11:15:16.166,"30a66f4b-d278-4d74-be02-2f98df165175",18
"2651386","1a7653e6-5c68-4746-acd7-e8ecd9ce7e9f",ResourceModel,"1a7653e6-5c68-4746-acd7-e8ecd9ce7e9f",Year 2024 State Tax Reporting Package for Carlyle Credit Opportunities Fund III L.P. for NewVest Vintage 2022 Aggreg.pdf,DATA_ROOM_FILE,b6becb93-4b72-4e45-9c12-e55508a29a1c.ddea4102-8ccc-4b58-b6e8-d706303b53c3.f90cf6f9-ea5a-403c-b19b-d44701a887ae.67a5270f-30a4-47ef-b4d1-8dc5c3683f78.16cba314-1312-4994-8cb7-d02330449e0b.6d4b4a88-bb00-4534-bd5e-c13619a87fed.1a7653e6-5c68-4746-acd7-e8ecd9ce7e9f,b6becb93-4b72-4e45-9c12-e55508a29a1c,"6d4b4a88-bb00-4534-bd5e-c13619a87fed",,,,2025-09-11 07:05:50.586,2025-09-11 07:05:51.118,"6d95c757-c6e2-4bec-b7ce-4251b8becefb",2025-09-11 07:05:51.118,"6d95c757-c6e2-4bec-b7ce-4251b8becefb",9
